,place_id,name,location_lat,location_lng,types,rating,total_reviews,address,is_amusement_park,is_aquarium,is_art_gallery,is_bowling_alley,is_library,is_movie_theater,is_mosque,is_cafe,is_church,is_night_club,is_park,is_point_of_interest,is_museum,is_restaurant,is_zoo,is_cheap,is_expensive,family,friends,kids,romantic
174,ChIJ5ev-0TytXkERwTgvh2yuoHc,Протока Булак,55.79590379999999,49.10360679999999,"point_of_interest,establishment",5.0,6,"Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
175,ChIJFY6iCD2tXkERScUdnUWEiyE,Памятник М. Джалилю,55.79613739999999,49.1085006,"point_of_interest,establishment",4.8,224,"1 Мая пл., Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1
176,ChIJx26QdRCtXkERmZy3i6kl2wY,Музей Социалистического Быта,55.7869724,49.1194925,"museum,point_of_interest,establishment",4.7,555,"ул. Островского, 39/6, Казань, Респ. Татарстан, Россия, 420000",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1
177,ChIJ7T9ochetXkERtjnx9BjhYpg,Музей иллюзий,55.791628,49.1135771,"museum,point_of_interest,establishment",4.2,361,"ул. Баумана, 17, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0
178,ChIJnTYm9hatXkERGz5nhjKLxtU,Музей Чак Чая,55.7809985,49.11564480000001,"museum,point_of_interest,establishment",4.5,31,"ул. Каюма Насыри, 5, Казань, Респ. Татарстан, Россия, 420021",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
179,ChIJ--I-0GytXkERJb2yYopqbZI,Государственный музей изобразительных искусств Республики Татарстан,55.794951,49.134989,"museum,point_of_interest,establishment",4.4,34,"ул. Карла Маркса, 64, Казань, Респ. Татарстан, Россия, 420015",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
180,ChIJAyglZTytXkERCkWusaUXpEY,Музей естественной истории Татарстана,55.79835550000001,49.1061,"museum,point_of_interest,establishment",4.7,470,"ул. Шейнкмана, 12, Казань, Респ. Татарстан, Россия, 420014",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1
181,ChIJf0J4eQOtXkERnSoU_OOIxXE,Музей Чак-Чака,55.7821057,49.1124591,"museum,point_of_interest,establishment",4.7,597,"ул. Парижской Коммуны, 18, Казань, Респ. Татарстан, Россия, 420021",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1
182,ChIJs6lILG2tXkERLr_QyAxon4s,Литературно-мемориальный музей А.М. Горького,55.793626,49.12950439999999,"museum,point_of_interest,establishment",4.6,125,"ул. Максима Горького, 10, Казань, Респ. Татарстан, Россия, 420015",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1
183,ChIJV7mCmzutXkERgUuCKIarTSw,Музей оружия Дух Воина,55.7995865,49.1037592,"museum,point_of_interest,establishment",4.6,882,"ул. Шейнкмана, 16/1, Казань, Респ. Татарстан, Россия, 420014",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1
184,ChIJV1MeXxCtXkERuB7JYFg0h2o,Музей счастливого детства,55.7881319,49.120642,"museum,point_of_interest,establishment",4.7,202,"ул. Университетская, 9, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1
185,ChIJhcmr7hetXkERyKXQ5whEyx4,Музей электричества и молний им. Н. Теслы,55.79318050000001,49.1103331,"museum,point_of_interest,establishment",3.8,69,"ул. Баумана, 7/10, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1
186,ChIJfboR6WytXkER37mK0B39GYw,Дом-Музей Василия Аксенова,55.79541400000001,49.135257,"museum,point_of_interest,establishment",4.6,89,"ул. Карла Маркса, 55/31, Казань, Респ. Татарстан, Россия, 420015",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1
187,ChIJM7HvMUCtXkERe0W3VVJSqcY,Музей 1000-летия Казани,55.8015668,49.1258282,"museum,point_of_interest,establishment",4.6,19,"ул. Пушкина, 86, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1
188,ChIJQ07stBCtXkERadCBbrBj_Ug,Музей Константина Васильева,55.79003520000001,49.116484,"museum,point_of_interest,establishment",4.7,213,"ул. Баумана, 29/11, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
189,ChIJeYBRzBatXkERzbDK8x4axVs,Зоологический музей и гербарий им. Э.А. Эверсмана,55.7905929,49.1226581,"museum,point_of_interest,establishment",4.6,16,"ул. Кремлевская, 18, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
190,ChIJK7vNN22tXkERLKsystXlxwg,"Музей Е. А. Боратынского, филиал Национального музея Республики Татарстан",55.7938576,49.13543370000001,"museum,point_of_interest,establishment",4.8,130,"ул. Максима Горького, 25/28, Казань, Респ. Татарстан, Россия, 420015",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1
191,ChIJ_cfIThatXkERtaVMQw8w2ZY,Геологический музей им. А. А. Штукенберга,55.7939319,49.11443879999999,"museum,point_of_interest,establishment",3.8,16,"ул. Кремлевская, 4/5, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1
192,ChIJ-eKifTytXkERInudnaXpHkw,Музей исламской культуры,55.798463,49.10511109999999,"museum,point_of_interest,establishment",4.5,33,"ул. Шейнкмана, 13, Казань, Респ. Татарстан, Россия, 420014",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
193,ChIJ-fQ5dT2tXkERWP005KCky98,Национальный музей Республики Татарстан,55.795804,49.109638,"museum,point_of_interest,establishment",4.6,1064,"ул. Кремлевская, 2, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1
194,ChIJW0YANAKtXkER1XAp6oKN2XM,Литературный музей Габдуллы Тукая,55.77749870000001,49.1154085,"museum,point_of_interest,establishment",4.6,57,"ул. Габдуллы Тукая, 74, Казань, Респ. Татарстан, Россия, 420021",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1
195,ChIJr0BPeRetXkER3ZzOwPpNnOw,Музей восстания машин,55.79158670000001,49.1119529,"museum,point_of_interest,establishment",4.3,90,"ул. Баумана, 44/8, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1
196,ChIJnXRFrk2tXkERrBvSmZ42Vt0,Picasso,55.817875,49.111164,"restaurant,point_of_interest,food,establishment",4.7,83,"Чистопольская ул., 20А, Казань, Респ. Татарстан, Россия, 420124",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1
197,ChIJcT0paLRSWUERccFwzINVvqg,Van Gogh,55.82065600000001,49.09542020000001,"restaurant,point_of_interest,food,establishment",4.6,683,"пр. Ибрагимова, 56а, Казань, Респ. Татарстан, Россия, 420066",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
198,ChIJFS_BbxCtXkERwI5K-vOEuL0,На Крыше,55.7873657,49.1204091,"restaurant,bar,point_of_interest,food,establishment",4.5,1400,"улица Баумана 82 5 этаж, ТЦ Свита Холл, Казань, Респ. Татарстан, Россия, 420000",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1
199,ChIJjSC-dRetXkERxPLwzzvdsC8,Твин Пикс,55.79197900000001,49.112868,"restaurant,point_of_interest,food,establishment",4.5,914,"ул. Баумана, 13, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1
200,ChIJ5do3gwStXkER_ffa9GNP_fk,Татарская Усадьба,55.7810806,49.1170049,"restaurant,point_of_interest,food,establishment",4.5,959,"ул. Шигабутдина Марджани, 8, Казань, Респ. Татарстан, Россия, 420022",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
201,ChIJlxTm7QitXkERF2HmWk3vtWs,Ресторан Лось и Лосось Казань,55.79099,49.107795,"restaurant,point_of_interest,food,establishment",4.4,223,"ул. Чернышевского, 27, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
202,ChIJu5HroVGtXkERzr8ndrdT2CQ,Ромэйн,55.8180582,49.1228074,"restaurant,point_of_interest,food,establishment",4.7,385,"Чистопольская ул., 40, Казань, Респ. Татарстан, Россия, 420126",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
203,ChIJta9vyRmtXkERrKRdLJ0LQBA,Древняя Бухара,55.7929598,49.1075805,"cafe,restaurant,point_of_interest,food,establishment",4.6,1007,"Право-Булачная ул., 17, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
204,ChIJ_cBYrQetXkERCZME0_bgE9Q,Максимилианс,55.77922299999999,49.129642,"restaurant,point_of_interest,food,establishment",4.3,1237,"Спартаковская ул., 6, Казань, Респ. Татарстан, Россия, 420107",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1
205,ChIJDZ7JIgetXkERclOOFMFc-eI,Пашмир,55.7768121,49.12739269999999,"restaurant,point_of_interest,food,establishment",4.6,386,"ул. Хади Такташа, 30, Казань, Респ. Татарстан, Россия, 420107",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1
206,ChIJVbEPlquyXkER44MQ2lfC2OI,Family,55.82754170000001,49.1355104,"restaurant,point_of_interest,food,establishment",4.4,493,"пр. Хусаина Ямашева, 76, Казань, Респ. Татарстан, Россия, 420126",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
207,ChIJ86Bh3RetXkER9igFwff2tfo,Кремлин,55.7938002,49.1099768,"restaurant,point_of_interest,food,establishment",4.5,126,"Профсоюзная ул., 4, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1
208,ChIJrYd18hetXkEREtTXirqPYdM,Урюк,55.7928872,49.1099627,"restaurant,point_of_interest,food,establishment",4.3,898,"Сибирские номера, ул. Баумана, 36, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0
209,ChIJ8aMwT7xSWUERpcHG5qX9ouM,старый город,55.832041,49.080856,"restaurant,point_of_interest,food,establishment",4.6,272,"ул. Декабристов, 156, Казань, Респ. Татарстан, Россия, 420080",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
210,ChIJXXgLqACtXkERtdZOUVNrU2c,Пир,55.7744061,49.1271859,"restaurant,point_of_interest,food,establishment",4.7,137,"ул. Хади Такташа, 54а, Казань, Респ. Татарстан, Россия, 420107",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1
211,ChIJIQuxYhitXkERG4Su5zHqk7M,Чайхона №1,55.7916134,49.1044148,"restaurant,point_of_interest,food,establishment",4.5,585,"Московская ул., 20, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
212,ChIJPwIB8BetXkERXfmC9arnhtA,Hemingway,55.79298739999999,49.1097601,"restaurant,point_of_interest,food,establishment",4.7,199,"Сибирские номера, ул. Баумана, 36, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0
213,ChIJFQhK8XStXkERtoeK3q1uAr0,Хинкальная,55.7882963,49.1508687,"restaurant,point_of_interest,food,establishment",4.6,740,"ул. Достоевского, 53А, Казань, Респ. Татарстан, Россия, 420043",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
214,ChIJkY6_CxmtXkERUlkebUZn5zg,Мацони,55.7888601,49.1082577,"restaurant,point_of_interest,food,establishment",4.7,208,"Московская ул., 35, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1
215,ChIJoX6SJTmtXkERWJYe62dlv7c,Ля Фамилия,55.80228879999999,49.1106881,"restaurant,point_of_interest,food,establishment",4.5,379,"ул. Федосеевская, 1, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
216,ChIJF6ITJK2tXkERcl0NNpsBGxU,Казанский зооботанический сад,55.766059,49.132997,"zoo,park,point_of_interest,establishment",3.8,2865,"ул. Хади Такташа, 112, Казань, Респ. Татарстан, Россия, 420107",0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0
217,ChIJCTenvg-tXkERQ_jbZaPLwLQ,Удивительный зоопарк,55.78538,49.12647399999999,"zoo,point_of_interest,establishment",4.1,154,"ул. Петербургская, д. 9, Казань, Респ. Татарстан, Россия, 420107",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
218,ChIJY_oiuRCtXkERVw5GoWCntdg,Контактный зоопарк,55.78947210000001,49.1176279,"zoo,point_of_interest,establishment",4.4,186,"ул. Баумана, 35, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1
219,ChIJVc-spwetXkERX5Nr5ZMoICQ,Парк бабочек,55.778484,49.129935,"zoo,travel_agency,museum,point_of_interest,establishment",4.4,166,"ТОЦ “Suvar Plaza, Спартаковская ул., 6, Казань, Респ. Татарстан, Россия, 420107",0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0
220,ChIJx2xNHq2tXkERqjMoG8aoYm0,Лукоморье,55.7666012,49.1334525,"zoo,point_of_interest,establishment",4.4,44,"ул. Хади Такташа, 112, Казань, Респ. Татарстан, Россия, 420107",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1
221,ChIJoYvRwjutXkER2py27RLzcLQ,Зоопарк,55.8149191,49.1289045,"zoo,point_of_interest,establishment",3.7,3,"Unnamed Road, Казань, Респ. Татарстан, Россия, 420124",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
222,ChIJlTAW9YWyXkEROWTTlcfV5Wk,ХороShow,55.82950899999999,49.195856,"zoo,point_of_interest,establishment",3.2,10,"ул. Журналистов, 57, Казань, Респ. Татарстан, Россия, 420053",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1
223,ChIJ41odwQ-tXkERO43pPe-mAHA,Зоопарк Регина,55.6759791,49.0970084,"zoo,point_of_interest,establishment",4.5,46,"Матюшинское лесничество, квартал 11, п. Петровский, Казань, Респ. Татарстан, Россия, 420070",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1
224,ChIJI6-ekO-tXkERi9bQkVw6uAU,Zoo-Mama.ru,55.7669679,49.2063211,"pet_store,store,point_of_interest,establishment",5.0,1,"ул. Родины, 37, Казань, Респ. Татарстан, Россия, 420087",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1
225,ChIJsz2GI62tXkER3pY6gvgHse8,Зоопарк Ветеринарный Пункт,55.7661321,49.1333692,"veterinary_care,point_of_interest,establishment",3.4,45,"ул. Хади Такташа, 112, Казань, Респ. Татарстан, Россия, 420000",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0
226,ChIJVVVxxNKUWUER2ofD0oEBLN0,Томас,56.633053,47.9027971,"zoo,point_of_interest,establishment",4.5,160,"Архангельская слобода, 11, Йошкар-Ола, Марий Эл Републиц, Россия, 424010",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
227,ChIJf2Erg9o44UMRqmtdbEZnG7c,Государственный зоологический парк Удмуртии,56.8655369,53.1741179,"zoo,point_of_interest,establishment",4.7,5179,"ул. Кирова, 8, Ижевск, республика Удмуртия, Россия, 426069",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1
228,ChIJhbBqX8AeZkERDEf7Vlp_gGg,Самарский Зоологический Парк,53.222598,50.1633201,"zoo,point_of_interest,establishment",4.3,757,"ул. Ново-Садовая, 146, Самара, Самарская обл., Россия, 443068",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
229,ChIJi4X74h45XUER9oNoyI8z-E0,Русские Забавы,54.35490610000001,48.5243553,"zoo,point_of_interest,establishment",4.7,60,"ул. Оренбургская, 41б, Ульяновск, Ульяновская обл., Россия, 432052",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1
230,ChIJ32hrmjFKtUYRlfWf_geFaNw,Московский зоопарк,55.7632314,37.5765979,"zoo,park,point_of_interest,establishment",4.5,37188,"Б. Грузинская ул., 1, Москва, Россия, 123242",0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
231,ChIJJyY3TKIrTkERDX5BmDuWHgc,"Зоопарк ""Лимпопо""",56.334551,43.854125,"zoo,point_of_interest,establishment",4.8,5385,"ул. Ярошенко, 7Б, Нижний Новгород, Нижегородская обл., Россия, 603035",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
232,ChIJwR-4Z7ddYEERJT1EUrF6LEo,Детский Зоопарк,54.8965718,52.3025081,"zoo,point_of_interest,establishment",4.3,128,"ул. Лермонтова, 45, Альметьевск, Респ. Татарстан, Россия, 423450",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
233,ChIJm9klezytXkERU1jxl_w9Dbs,Национальная художественная галерея «Хазинэ»,55.79888670000001,49.1055289,"art_gallery,museum,point_of_interest,establishment",4.6,52,"ул. Шейнкмана, 12, Казань, Респ. Татарстан, Россия, 420014",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1
234,ChIJL4s75k2tXkER-chY2d5pMMk,1st GALLERY lounge,55.8169833,49.1143584,"point_of_interest,establishment",4.3,360,"Меридианная ул., 1, Казань, Респ. Татарстан, Россия, 420124",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
235,ChIJezv25WytXkER9637yDVbSFc,Галерея современного искусства ГМИИ РТ,55.795575,49.135984,"museum,point_of_interest,establishment",4.7,96,"улица Карла Маркса 57 Казань Татарстан Републиц, Россия, 420015",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
236,ChIJyWnFFBetXkER9Q3-0NLZO5c,АК Барс галерея,55.79135429999999,49.11167950000001,"art_gallery,point_of_interest,establishment",5.0,1,"ул. Баумана, 44/10-8, Казань, Респ. Татарстан, Россия, 420111",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
237,ChIJ6zmRgoKtXkERh6ZQQ9H0uOQ,Детская галерея-студия им. И.зарипова,55.791874,49.1709399,"art_gallery,point_of_interest,establishment",4.8,13,"ул. Гвардейская, 10, Казань, Респ. Татарстан, Россия, 420073",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
238,ChIJa4B3RWutXkERxHtDIUL2azI,Картины,55.79685569999999,49.1305002,"art_gallery,point_of_interest,establishment",4.1,12,"ул. Большая Красная, 48, Казань, Респ. Татарстан, Россия, 420015",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
239,ChIJWxN3zaGtXkERabHuZ5x5iUI,"САЛОН ""ГАЛЕРЕЯ""",55.7818418,49.1547347,"beauty_salon,point_of_interest,establishment",4.7,31,"Центральная, 39, Казань, Респ. Татарстан, Россия, 420097",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
240,ChIJCYbDwQWtXkERls3pGo2ZWR8,"Караван галерея,",55.7817379,49.1254735,"point_of_interest,establishment",2.8,4,"Спартаковская ул., 2, Казань, Татарстан Републиц, Россия, 420107",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
241,ChIJbRnuPGutXkER1KTwKY4bStA,Галерея вин,55.79784889999999,49.1298289,"liquor_store,grocery_or_supermarket,store,point_of_interest,food,establishment",4.6,10,"ул. Жуковского, 23, Казань, Респ. Татарстан, Россия, 420055",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0
242,ChIJJ-BMUeuyXkERxoXjCwr5Lb4,Галерея штор,55.8216671,49.19484079999999,"home_goods_store,store,general_contractor,point_of_interest,establishment",5.0,5,"ул. Журналистов, 54, Казань, Респ. Татарстан, Россия, 420088",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
243,ChIJeVkaJG2tXkERzH3fwNMfZio,A la prima,55.7946649,49.135634,"art_gallery,point_of_interest,establishment",4.6,5,"ул. Муштари, 30, Казань, Респ. Татарстан, Россия, 420015",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
244,ChIJnw9qmBKtXkERZyR6uP-w27M,INK Gallery,55.79110430000001,49.13470570000001,"art_gallery,point_of_interest,establishment",4.5,8,"ул. Муштари, 19, Казань, Респ. Татарстан, Россия, 420012",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
245,ChIJY-09u3auXkERkd8_iPIDF7o,"Галерея услуг ""Флагман""",55.74668810000001,49.20609810000001,"beauty_salon,point_of_interest,establishment",5.0,2,"просп. Победы, 46а, Казань, Респ. Татарстан, Россия, 420138",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
246,ChIJIS3an7ZSWUERVDJOX8hXOS8,"ЛУАРА, ювелирная галерея",55.81539100000001,49.129988,"jewelry_store,store,point_of_interest,establishment",5.0,1,"пр. Фатыха Амирхана, 1А, Казань, Респ. Татарстан, Россия, 420124",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
247,ChIJl1duZFCtXkERnuymQOUIZbQ,Галерея Парк Культуры,55.8157574,49.1271311,"art_gallery,point_of_interest,establishment",5.0,7,"пр. Фатыха Амирхана, 1Б, Казань, Респ. Татарстан, Россия, 420124",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
248,ChIJSxxXLIWuXkER_SynaaSi2kM,Галерея Стиля,55.728461,49.173118,"point_of_interest,establishment",3.0,3,"ул. Гарифа Ахунова, 20, Офис 7, Казань, Респ. Татарстан, Россия, 420011",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
249,ChIJobZvd5CtXkERQDCHxkQGBsg,Эрмитаж-Казань,55.7986034,49.1058612,"point_of_interest,establishment",4.7,204,"ул. Шейнкмана, 12, Казань, Респ. Татарстан, Россия, 420014",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
250,ChIJlTa99z2tXkERvMr5X-gCZZc,"Музей ""Городская панорама""",55.79613079999999,49.11418,"point_of_interest,establishment",4.7,271,"ул. Дзержинского, 7, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
251,ChIJlaZpCLWtXkERP3bw-elmqUw,Казанская Ярмарка,55.759044,49.1501001,"point_of_interest,establishment",4.2,923,"Оренбургский Тракт,, 8, Казань, Респ. Татарстан, Россия, 420059",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1
252,ChIJj0QlnxGtXkEReyRkQDOCvcM,"ООО ""ТатЭкспо""",55.78968370000001,49.12479520000001,"point_of_interest,establishment",3.6,5,"ул. Пушкина, 18, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0
253,ChIJgZ4CKhmtXkERf24g1oSda6c,Смена,55.788366,49.10374299999999,"point_of_interest,establishment",4.7,622,"ул. Бурхана Шахиди, 7, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1
254,ChIJsUrLByOtXkERJdFg9CIM08E,Дворец спорта,55.79437120000001,49.0996495,"point_of_interest,establishment",4.3,627,"Московская ул., 1, Казань, Респ. Татарстан, Россия, 420202",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1
255,ChIJ5TDrOxetXkER_CasWh85auE,Соль,55.7912294,49.11612750000001,"bar,point_of_interest,establishment",4.4,833,"Профсоюзная ул., 22, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1
256,ChIJryPf7xetXkERwb8l6hrzYbc,Top Hop,55.79302879999999,49.10978979999999,"bar,point_of_interest,establishment",4.7,1227,"ул. Баумана, 36, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
257,ChIJrzE5CRqtXkERodIyRowGr-w,IQ,55.7900064,49.115899,"bar,point_of_interest,establishment",4.4,339,"ул. Баумана, 60, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1
258,ChIJEbmRBwOtXkERLSVqF2cC05Q,Бар,55.7792495,49.11433220000001,"bar,point_of_interest,establishment",4.7,30,"ул. Габдуллы Тукая, 57, Казань, Респ. Татарстан, Россия, 420021",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
259,ChIJY6s2hlKtXkERSvum_3xXF3U,ReLab,55.8196766,49.1147244,"bar,point_of_interest,establishment",4.7,444,"Чистопольская ул., 19А, Казань, Респ. Татарстан, Россия, 420124",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
260,ChIJr-7Z_E2tXkERBjmcEg3GGJM,TOP HOP 2 крафтовый бар,55.8172069,49.1160718,"bar,point_of_interest,establishment",4.6,512,"Меридианная ул., 2, Казань, Респ. Татарстан, Россия, 420124",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
261,ChIJZUfNYhStXkER3OZOILVcitw,Brown Bear Grill,55.7948,49.125509,"bar,restaurant,point_of_interest,food,establishment",4.7,590,"ул. Пушкина, 54/1, Казань, Респ. Татарстан, Россия, 420000",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
262,ChIJnYSWJRatXkERpvaOBMKoU-A,Что делать!?,55.79493520000001,49.1131354,"bar,point_of_interest,establishment",4.4,358,"ул. Чернышевского, 3, Казань, Респ. Татарстан, Россия, 420111",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
263,ChIJr2kjsqeyXkERg8oQ_3iI1q0,HOME PUB,55.8201603,49.1465182,"bar,liquor_store,store,point_of_interest,establishment",4.4,88,"ул. Адоратского, 1А, Казань, Респ. Татарстан, Россия, 421001",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0
